protein1,protein2,interaction
O14732,Q9NV06,0
Q12889,Q9P2X0,0
Q13546,P20366,0
P29274,P10916,0
Q9NS23,Q99643,0
Q9UKR5,Q53EZ4,0
P35250,Q68BL7,0
O95166,Q9Y4P1,1
Q9NQG5,Q9UIL1,0
P01258,Q8IYD1,0
P55345,A0AVF1,0
Q15397,P22888,0
Q13007,B2RNN3,0
Q9UK55,Q05048,0
P57764,Q15776,0
P13805,O95944,0
Q5T2W1,Q9NQ25,0
Q53ET0,Q9BT92,0
O43557,Q99748,0
P30550,Q05639,0
P62854,Q04756,0
O75063,P54920,0
Q12889,P61106,0
Q8N140,Q9BXH1,0
Q8NCK7,P03973,0
P23258,P22888,0
Q16763,Q92903,0
Q8IXB3,O14818,0
O43463,P08246,0
Q14183,P35249,0
O00425,P09488,0
Q02742,P07510,0
Q9BTE7,O00187,0
Q6RW13,P12273,0
Q8IU54,P17181,0
O00264,P04233,1
P0C862,O14732,0
P56703,P21462,0
Q8NA29,Q9Y4X4,0
Q00403,P01286,0
Q9H079,Q8NFH8,0
O75084,Q12962,0
Q9ULR0,P00156,0
Q8N9N5,P07205,0
Q96IK5,O43597,0
P53582,O75409,0
P28065,P62195,1
Q9UEU0,P35520,0
P57054,Q8IYL3,0
Q9Y584,P62906,0
P08590,Q9H0W5,0
O60291,Q8IVH2,0
O15269,Q15544,0
P08631,Q53QV2,0
P27695,Q03591,0
Q92783,P48544,0
P02748,P06730,0
Q9P2J3,Q6DD88,0
Q8N2K0,P47710,0
P00492,Q9H8S9,0
P08621,D3W0D1,0
P30740,Q92522,0
P52566,P07492,0
Q96PD4,P45983,0
Q9NS75,Q09019,0
Q9BZK7,Q6UXL0,0
Q13007,P21281,0
Q9Y5J7,O95863,0
O75426,P78314,0
P47871,Q6UWZ7,0
Q8IXH7,P30872,0
Q5BVD1,P20393,0
Q9H334,Q9NRF8,0
P08246,Q06323,0
O75063,P01732,0
Q6IN84,O14745,0
P0DPB3,P25208,0
P36575,Q12798,0
P00742,O60551,0
O14907,P46060,0
O43920,Q5VUM1,0
P00492,Q99961,0
O60506,P17812,0
Q8WVC0,P60891,0
Q15599,Q03591,0
Q9BW83,Q8N2Z9,0
P28335,P55081,0
P62633,P27918,0
P0C7T5,P02808,0
Q16864,P27482,0
Q9NRF8,P43357,0
P51116,Q4G0N7,0
Q99519,P17028,0
P21453,P05387,0
P01704,P46060,0
P48023,Q8WV41,1
Q9NY12,P28335,0
P20393,O75604,0
O75477,O60888,0
P47211,Q9BXH1,0
Q969U6,P43250,0
Q6P9B6,P82251,0
O00499,Q8IUD6,0
P04921,P00742,0
P01275,Q96E22,0
P40199,Q9BQA9,0
Q86XK3,Q9NPE2,0
O14662,Q8IU54,0
Q7Z3B1,P55199,0
Q5VTY9,Q99726,0
P32456,P11908,0
P78362,Q8N8A6,1
O76064,P29274,0
P17181,Q16526,0
Q9BZR6,O95967,0
P60484,P62854,1
O60895,Q53HC0,0
Q9GZX9,O43819,0
O95257,O96019,0
Q8WVJ2,Q6P597,0
P82251,P49336,0
P28360,P01286,0
Q9BXA7,O60291,0
Q13253,P55809,0
Q16401,Q8WYQ4,0
Q03591,Q7L8A9,0
P50995,Q9UQF0,0
Q4G0N7,P20393,0
B1AHC3,P13647,0
Q6N089,Q6PIL8,1
O75636,P18577,0
P57054,Q9NQL2,0
Q8IXI2,Q99961,0
Q96MM6,Q15654,0
P07195,P58004,0
Q96S21,P57054,0
P07910,P04003,0
Q6UWZ7,Q9Y3E0,0
Q6N095,P60508,0
O14863,Q15907,0
P30307,Q9H4B4,1
P06858,Q9BRV8,0
P28335,U5Z754,0
P82673,P09210,0
P62068,Q96B01,1
P17787,O14645,0
X5DR79,Q9H079,0
Q5VWX1,Q02643,0
Q92882,P48507,0
Q53F19,Q9Y3X0,1
O15273,P0DPB3,0
Q8N987,P04628,0
P35520,Q9GZX9,0
O75446,Q07837,0
Q6VN20,A0A5C2G3X0,0
Q02742,Q96GG9,0
Q96M91,Q5VUM1,0
P50052,P35680,0
O95470,Q8NC24,0
Q9UNM6,Q92903,0
P43378,O15217,0
P57054,P01764,0
Q7L5Y6,Q96MM6,0
Q13492,Q5VUM1,0
Q15853,Q15435,0
Q8IWZ8,Q6NXE6,0
P10412,Q7Z3S9,0
Q92759,Q8IU57,0
P55036,Q00987,1
O43278,Q15773,0
Q99748,P04264,0
B7Z3D6,Q9NS61,0
Q9NZI8,Q9H009,0
Q5RKV6,Q99547,1
Q99496,Q9Y315,0
P51946,O14949,0
Q5JPT6,Q13011,0
P04070,O95292,0
O75832,O60683,0
P59998,A0AVF1,0
Q9BWX1,P04003,0
P23415,Q96EH3,0
P09919,O60921,0
P52907,Q9UL33,0
P42568,Q03111,1
Q9BW83,Q9BQ89,0
Q9Y577,P00338,0
Q9UHP7,P09661,0
Q8N4C7,Q96LB1,0
P06858,Q12912,0
Q92968,Q8WWY6,0
Q8WY22,Q05066,0
Q9H334,P49069,0
P10646,Q9Y547,0
Q9H4B7,P04070,0
Q8IZI9,Q13489,0
P12694,P78395,0
Q9H944,Q9H461,0
P46776,P22891,0
P68543,O43193,0
Q96K37,Q9Y2D8,0
Q9NUW8,P59665,0
Q9H4A6,Q6NXE6,0
P55085,O60896,0
O15492,Q12918,0
P55061,Q2M2E3,1
Q9BTE7,Q15018,0
Q8N138,Q9BT49,0
Q9P0T4,Q6GPH4,0
Q9Y320,Q2M2E3,0
O60888,Q8TCE6,0
Q6PF05,Q99471,0
Q5JXX7,P43363,0
Q9NV06,Q9NX01,0
P20645,Q12798,0
P23025,D3W0D1,0
Q9NRG4,P08246,0
P41181,Q96CX2,0
Q5BJH7,P13647,0
P43355,Q16552,0
Q96GC5,Q12798,0
P42773,P30626,0
Q5JPT6,Q8IUQ4,0
Q8IY31,O43439,0
Q96F10,Q14508,0
Q9NQ48,Q92743,0
Q16576,Q14995,0
O43583,Q1ZZU3,0
Q9UBU8,P08697,0
Q8IW19,O75426,0
O60683,Q53GT1,0
Q12889,Q12834,0
P28676,Q9H334,0
P20366,P98172,0
P22888,Q49AN0,0
Q9NS61,A0A5C2G3X0,0
Q9NYV6,P09210,0
O15488,Q9UL58,0
P01225,Q8IXB3,0
P62308,P07355,0
Q8IUD6,P46439,0
Q8N138,Q9UK22,0
P0CG13,P32969,0
Q03591,Q9Y6M1,0
P09622,Q13011,0
P59665,Q5T124,0
O43752,Q12846,1
P78314,P28223,0
Q8TAQ5,P30988,0
Q8NA72,P00797,0
Q14190,Q8IVH2,0
P83110,Q8IZK6,0
Q96AJ9,Q9BVA0,0
Q13613,Q9H0B6,0
Q16552,O60895,0
Q7L523,P41181,0
P28070,Q06323,1
P61011,Q9UHB9,1
P56703,Q9NYM9,0
Q92600,Q5VUM1,0
O14543,O43488,0
P60880,Q16623,1
Q9UNE7,P07355,0
Q9BXY0,O43193,0
P50542,P54105,0
P16871,O95563,0
Q9UK58,P21217,0
P61353,Q6DKI1,1
P02745,P56159,0
Q8IXB3,P14406,0
Q86UD0,Q15038,0
P02745,Q96F10,0
O14593,P61165,0
Q5JPT6,Q9UKA1,0
O14863,Q15773,0
P08865,Q9NRG1,0
Q9UL33,Q9BUN8,0
P52294,Q86TJ2,1
Q9NP64,Q14508,0
Q96E22,P50281,0
P04628,Q8IU57,0
P24158,Q96LD8,0
Q8IU54,Q9Y512,0
O75821,Q7L2H7,1
Q495M9,P19484,0
P48145,P12644,0
P01137,O75081,0
P61328,P82251,0
Q9HCE5,P15374,0
P59665,P49755,0
O95747,P12272,0
Q7Z4V5,Q2TAY7,0
P07437,Q96BM1,0
P11308,Q4G0X4,0
Q96DZ1,Q9BTT0,0
P12694,Q8NCY6,0
P52799,Q9UEU0,0
O60942,Q5JXX7,0
A6NGN9,P21217,0
P07355,Q96BY9,0
Q6UXL0,Q9BUN8,0
Q9HCI7,Q9NRG1,0
P11309,P21217,0
Q9BUT9,P48167,0
Q99643,H9NIM3,0
P05496,P17787,0
Q6IPM2,Q9BRX9,0
P58499,O43181,0
P51168,Q8IYU8,0
Q9NX07,Q9NV06,0
B7Z3D6,Q8WVJ2,0
P19957,P36897,0
O14810,Q12889,0
Q15006,P0DN86,0
Q9BT92,Q8IUQ4,0
O60896,Q6P1Q0,0
Q13509,P58499,0
Q00987,Q96PM5,1
O75449,Q92968,0
Q9HC97,Q4U2R6,0
Q6P1J9,Q495M9,0
Q96EL3,P22466,0
P35346,P17181,0
P47871,P63267,0
Q96Q35,Q15006,0
Q8TDQ1,Q9H1D9,0
Q8N0U7,Q9P0T4,0
P30990,Q9BRT8,0
Q53QV2,Q9C029,0
P30532,P46108,0
Q6IPM2,P05771,0
O75636,P01588,0
P46976,P17812,0
Q9H0F6,P01019,0
P08697,Q14582,0
O14958,Q92759,0
Q7Z6G3,Q96MW7,0
Q8N0Z2,P18509,0
Q5T2W1,Q96E22,0
Q00013,O95817,0
O15239,U5Z754,1
B7Z240,P01286,0
Q13643,P32297,0
Q969V4,Q9ULR3,0
Q16864,P46736,0
O60896,Q99848,0
P59666,Q86U44,0
P00558,P49662,0
Q969K4,O95278,0
Q14254,Q1ZZU3,0
P30988,A8MTA8,0
P10412,P61764,0
P08631,Q6PIW4,0
Q9UL33,Q15048,0
P03973,P53680,0
Q13253,Q9Y320,0
O60896,O14733,0
Q16795,P12268,0
Q9BTE7,O14618,0
Q9Y5J7,P19875,0
P40424,Q14190,0
P48507,O00148,0
P58499,Q5JXX7,0
Q8N8U2,Q8WV44,0
P54105,P62310,1
P61978,Q8WVV9,1
P18509,P08195,0
Q9NQ94,P01019,0
P55042,Q13555,1
P01225,Q8TDR4,0
Q00013,O75478,0
Q9Y3Q8,Q9H079,0
P20366,P08195,0
P55769,O60683,0
P56703,Q96C10,0
Q96PP8,P35346,0
O60636,Q9H3Y6,0
P58499,A0A0B4J272,0
P01286,Q9BWJ5,0
P10644,P15289,0
P60508,Q9NV72,0
Q5BJH7,O43614,0
Q96LB1,Q13098,0
O60220,P06865,0
P24158,P55809,0
Q8N7C3,Q99689,0
O43914,Q9Y577,0
P06454,P31391,0
Q9NV72,P03897,0
Q07866,Q6P597,1
P31997,O60220,0
P17661,Q9H7C4,1
Q9BY67,P20062,0
P35030,Q9UQF0,0
Q9UKB1,Q9BT49,0
P32298,P10412,0
O95238,P24158,0
Q96IZ0,Q9Y584,0
P01563,O75072,0
O43543,Q06609,1
P50991,P40199,0
Q9ULR3,Q8IUQ4,0
Q9H845,Q02643,0
Q5JXX7,O43715,0
Q99731,P34897,0
Q9Y2R0,Q8NBZ0,0
Q9NZV8,P49257,0
P17275,Q09019,0
Q13424,Q9NPI8,0
O60921,Q99538,0
P00338,P56704,0
P29459,P52799,0
O75293,Q09019,0
Q7Z7K0,O14598,0
P49354,Q12974,1
O43189,P01909,0
O95685,P61163,0
P20382,Q8IXI2,0
P00338,P32241,0
P10916,P20809,0
Q96G23,P22466,0
Q9NZA1,P05000,0
Q13188,Q19AV6,0
O43614,P46736,0
O15247,Q712K3,0
Q5BJH7,Q8NB37,0
P13501,Q9NX01,0
Q96B49,Q96J77,0
Q8N0X7,Q9NS61,0
P25929,Q5VYV7,0
O60921,P78368,0
O00238,Q504T8,0
P53611,Q96DZ1,0
Q13216,P58499,0
O76003,O15247,0
Q9UL95,Q9BW83,0
P04003,Q9HBH7,0
Q6PCB8,O60506,0
P08263,P09529,0
P17987,P48643,1
P78362,Q8WVK2,1
Q3KP22,O95872,0
Q12983,O76082,0
Q8N9N8,Q6UXZ3,0
O43439,P49407,0
O15217,P42768,0
O95747,Q13098,0
Q9NRD5,Q9NRG1,0
P25786,Q9Y244,1
O95967,P17028,0
Q9UKR5,Q96IZ7,0
P48201,O95210,0
P48556,P07355,0
P55809,Q9Y421,0
P21579,Q03591,0
O60888,Q99081,0
Q9P1U1,P41587,0
Q9H7E2,Q6DD88,0
P04628,P63252,0
Q9Y696,P29401,0
O43293,P00441,0
P27918,Q9NVZ3,0
P35030,Q86XI6,0
P18075,P07864,0
Q8TAQ5,P57764,0
Q15018,Q9UMX1,0
P55210,Q14995,0
O75084,O60812,0
Q9NR50,P48549,0
Q9H461,P55000,0
P59666,P41587,0
Q14790,Q9GZU1,0
P36980,P62280,0
P48201,Q9UKR5,0
P62068,Q86W74,0
P00749,Q02641,0
P16150,P07585,0
Q9BVA0,P03923,0
Q9BXF6,Q9BVA0,0
P25098,Q9UJ78,0
B4E0L1,Q9H7E2,0
P63267,Q8IZI9,0
P07686,Q7L4I2,0
P48050,Q13277,0
Q9BTU6,O95674,0
P29274,O75955,0
O15131,Q03395,0
Q9NQ33,P01704,0
O43914,Q05D32,0
P39687,P05000,0
P35520,Q9NSI2,0
Q8WWY6,Q3MIT2,0
Q96F44,P27482,0
Q9BXS0,Q9UBW5,0
Q9Y2R0,P51946,0
Q3ZCQ8,P48145,0
Q9H3F6,Q6PCB8,0
Q9Y3D6,Q9H4A6,0
Q14739,Q8TDQ1,0
O43278,A2RU49,0
Q8N4P2,Q9NZV8,0
Q3MJ62,P49257,0
Q03591,Q9Y3D5,0
O43521,Q68DU8,0
P30872,O43189,0
Q9UBF6,P05000,0
Q8N987,O14836,0
Q99638,Q01105,0
Q9Y584,Q96BY2,0
Q6P988,O00499,0
O43819,Q92804,0
Q13418,P10412,0
Q93052,Q8N4P2,0
Q9GZR2,P36980,0
Q96E22,Q5JVS0,0
Q14CW9,Q9NQ48,0
P08559,P07358,0
Q2TAY7,P49023,0
A8K4G0,Q5JPT6,0
Q9NQ89,P50552,0
Q8IW19,P55081,0
O95470,Q7L8A9,0
Q9NZE8,P16278,0
O00499,P03928,0
Q8N2K0,O76036,0
Q6UWZ7,Q9NR22,0
Q9P127,Q9NV72,0
Q8N4P2,P49840,0
O75636,O96015,0
Q1ZZU3,Q9NUG6,0
Q5TA45,P00338,0
Q8TAT6,O60683,0
P17181,Q13613,0
O43521,Q07812,1
Q71U36,P08263,0
P07357,P52655,0
P53990,Q6NXE6,0
P05231,Q04206,1
P01225,Q9P126,0
P31391,Q8WV22,0
Q9UBW5,P41134,0
P98170,P55327,0
O94818,P48506,0
P61278,Q13118,0
Q96F10,Q8N0X7,0
P22304,Q7Z4G4,0
P51553,O14764,0
Q6P1K8,P51553,0
P20290,P61803,0
Q5JPT6,Q96L50,0
O95154,P80098,0
P49662,P17568,0
P35250,P04233,0
Q19AV6,P52815,0
P51116,P29274,0
Q9NV72,Q58FF6,0
Q9GZP9,P31391,0
Q7L2Z9,Q8N2Z9,1
Q9UPY8,P35346,0
Q9NQT4,Q9UNN8,0
Q6SPF0,P48549,0
P00156,Q9H115,0
P00441,Q9P2W9,0
P20823,Q5W5X9,0
P13682,O43927,0
P62277,Q13895,1
O95159,P0DN86,0
O60551,P42574,1
Q9H4A6,Q9NWU2,0
P35268,Q9H4A6,0
Q03013,O95159,0
Q05D32,O60888,0
Q9P0T4,Q7Z4V5,0
P17787,O60678,0
Q9H6L5,Q9NX18,0
O75449,P45381,0
O95470,P10997,0
P43358,P11177,0
P02724,O43837,0
P62277,D3W0D1,0
Q15366,Q96E22,0
Q9NQ29,O00499,0
Q53GG5,P31040,0
Q03013,Q96CA5,0
Q3KP22,Q96GD4,0
Q99963,Q5D1E8,0
Q99759,A8MTZ0,0
P20366,P21453,0
Q7Z7K0,Q99719,0
P22888,Q8N2Z9,0
Q8IZK6,P54920,0
P46108,Q9ULV8,1
P12268,Q99748,0
Q07108,Q6VN20,0
O43502,Q96HT8,0
P05062,Q969D9,0
P03951,Q4G0X4,0
A1L0T0,Q5T6F0,0
B1AHC3,P08621,0
P16452,P58062,1
P59665,P26196,0
P56703,Q96A08,0
P32297,Q6ZS72,0
Q9Y3B1,Q96EE3,0
P43358,Q9NVP1,0
Q8WVK2,P32455,0
P41146,P24539,0
Q99731,Q969V1,0
Q7Z5G4,Q6UX04,0
Q8N4N3,O95685,0
Q99848,P04921,0
P45381,P14649,0
O95631,Q6ZNX1,0
Q9UHF4,Q9NYL9,0
Q96EY4,O75636,0
O15270,P48169,0
P35637,Q01844,1
P28472,O95470,0
Q9UL33,Q00597,0
Q9NXW9,P57081,0
P49257,A8MTY0,0
B1AHC3,Q0ZCI9,0
O95154,P08700,0
P04628,Q9ULM6,0
P43358,Q9NS91,1
P47813,O15218,0
B1AHC3,P10827,0
P48544,Q9H0C5,0
Q02641,Q8IWZ8,0
Q8WWY6,O95674,0
P48167,O95210,0
Q86T03,O95150,0
P32298,Q8IYU8,0
P19957,P54252,0
O95747,P59665,0
Q5JXX7,Q9H4B4,0
Q99623,P29218,0
P25311,P19429,0
Q14188,P07686,0
O95944,Q6IBS0,0
P18887,Q9BRT8,0
Q9H2J4,Q9UK55,0
P55040,O43399,0
Q15527,P29274,0
P01286,Q9UBK9,0
P04062,P43358,0
Q7RTV2,Q16630,0
P03915,P07585,0
P49662,Q8IZ73,0
Q9H7T9,Q7RTV2,0
P21796,O75521,0
Q96J77,Q13049,0
Q15544,O00499,0
Q16625,Q8N205,1
Q6UXL0,Q9NYY1,1
P49715,Q99731,0
Q9H237,Q16890,0
Q8TDR2,Q6UXL0,0
Q9UIL1,P14649,0
Q15528,Q9H944,1
P29274,P60174,0
Q9NRW3,P82251,0
O60894,O15498,0
P41208,P04921,0
Q9BRX5,P22466,0
P13688,Q9Y3A3,0
S6C4S0,P43681,0
O43187,A1L0T0,0
Q9NPI6,Q6NXE6,0
Q71UM5,Q02742,0
Q53H12,Q10471,0
O43281,O95278,0
Q8IUH3,Q9UKB1,0
P78368,Q9Y6M4,1
Q96G23,Q8N140,0
V9HW68,Q9BT92,0
P32456,Q6ZNE5,0
Q8WYQ4,P16871,0
O75791,Q6ZMG9,0
P36980,O43278,0
P04075,O75143,0
Q9UJ78,Q9H871,0
Q9UPY5,Q66PJ3,0
P21673,P81408,0
Q9Y2R0,Q9UHF4,0
Q8ND76,Q9NRF8,0
O95456,Q9BVA0,0
Q96CB8,O75072,0
Q15907,H9NIM3,0
P36980,O95429,0
Q8NB37,Q8WZA0,0
P57081,Q99583,0
Q9Y2B5,Q9Y2R0,0
B7Z8K6,Q09019,0
Q19AV6,P30154,0
O60907,P48201,0
O14613,Q68DU8,0
P07205,P35030,0
Q13257,Q9Y3Q8,1
Q9BZW8,Q5BJH7,0
Q9NUN5,Q9UK45,0
P62877,Q4G0X4,0
Q9ULR3,P25116,0
P06340,Q9UBP6,0
Q6PCB8,Q8IWZ8,0
P29218,Q9BTD8,0
P22466,Q6UX04,0
P62256,Q15768,0
Q15828,Q9Y6Q6,0
O96013,P51811,0
P48167,Q9BT92,0
O43633,Q9UN37,1
Q9BQE3,P62072,0
Q9C029,Q9Y3R4,0
P53611,Q92696,1
O43439,P50990,0
P28062,Q9H009,0
Q9H4L4,O43927,0
Q15370,P09683,0
P07686,P51114,0
Q99584,P08263,0
P49760,Q8IY31,0
P05000,P43358,0
Q6P1Q0,P09661,0
P30550,Q8N344,0
Q96G27,P23416,0
Q9NPF0,O96013,0
Q12981,P50225,0
P01222,P30550,0
Q6UVW9,Q9Y3C0,0
Q15382,P07358,0
P13647,Q96DX5,0
Q15018,P0C862,0
Q96RS6,Q86SG6,0
P13385,P36896,1
O95727,Q96QS6,0
Q494U1,Q9H009,0
Q9NY93,O14863,0
P36405,Q9H5K3,0
P62072,Q9NRF8,0
P15289,Q9UKA1,0
Q3KP22,Q9Y508,0
O95674,Q8IYU8,0
P48556,P23942,0
O15217,Q9GZY6,0
O15213,P13647,0
Q9P1U1,Q96QS6,0
Q15836,P48506,0
O15498,P07205,0
P14406,P0C862,0
Q8TAQ5,P00441,0
Q99962,Q9UBW5,0
P49715,Q9UHF4,0
Q8N8U2,P23945,0
Q13418,Q7Z4I7,1
Q9Y547,Q96GZ6,0
Q68DU8,S6B291,0
Q9H2A1,P12872,0
P35250,Q15311,0
Q6UX04,P04075,0
P07864,P40429,0
Q969M7,Q9NS61,0
P22304,Q9NPF0,0
P15735,P17787,0
O15354,Q9NX01,0
Q494U1,O14678,0
P55771,O43837,0
Q9Y570,P49257,0
Q5D1E8,P10412,0
D3W0D1,Q9Y421,0
Q93052,H9NIM3,0
Q8NFH4,O43715,0
P20393,Q9NRG1,0
P82251,A0A024R2I8,0
P09669,P00441,0
Q6VVB1,Q99967,0
P22415,Q9BXK5,0
Q5JPT6,Q96GG9,0
P01563,Q9NZV8,0
Q6PHW0,Q86T03,0
Q9Y2B1,P60468,0
Q9BUR4,Q96E22,0
Q8WVJ9,Q8NA72,0
P43250,Q9BTT4,0
Q7Z6J6,Q9Y5J7,0
O75351,Q86YL7,0
Q6IN84,Q9UFW8,1
B7Z3D6,Q53H12,0
Q7Z4Q2,Q8NCK7,0
Q9BXS0,P25116,0
Q05519,P22304,0
O60551,Q68D85,0
Q9Y297,P02808,0
O15479,P09132,1
Q9BPX6,Q96NN9,0
O60504,O75828,0
Q15233,Q04756,0
Q15527,Q9NYY1,0
Q03591,Q9H6Z4,0
P02776,P13501,1
Q15018,B4DIJ7,0
Q92903,P52594,0
Q9UBX3,P53582,0
P21453,Q9Y228,0
P43681,Q9P086,0
P30307,Q9UMX1,1
P51572,Q9Y3D6,1
P17152,Q9NXR7,0
Q9H0H3,Q9HC97,0
Q68DB7,O14798,0
P19957,P27449,0
O15212,Q9H9T3,0
Q96BK5,Q9BPX6,0
Q6NXE6,P51787,0
P02654,P61278,0
Q58FF6,P0C862,0
Q14469,Q8IUR0,0
O15355,P10916,0
P25311,P19256,0
Q14508,P05161,0
Q00005,Q2TAY7,0
Q13261,P30988,0
P10523,P48506,0
Q15599,P01303,0
Q86SE9,P30532,0
P84022,Q9UJ78,0
Q8NBW4,Q8NHH9,0
P57054,Q8IWV1,0
P08246,P82932,0
Q8TDQ1,Q9NRP0,0
P35625,Q68DB7,0
Q8NA29,Q9UK05,0
P55199,P09467,0
Q9BW83,P52594,0
P01834,Q6N089,1
O94992,O15270,0
P48544,O60942,0
O75489,H9NIM3,0
O95478,Q99848,1
O15371,Q8WVJ2,0
P20290,P56817,0
O95278,O14979,0
Q96PP8,P35226,0
P26715,P41181,0
Q99538,P05387,0
Q9UK55,P36575,0
P45381,Q8N3R9,0
Q9H0W5,P09210,0
Q5JXX7,P98170,0
Q9Y2R0,P08138,0
Q8NEZ5,P48050,0
P41587,Q92759,0
P02792,Q9BVC3,0
P63267,P60201,0
O60894,Q96IT1,0
P59666,P55771,0
P02745,Q16602,0
Q9NPF0,Q96A47,0
O96017,Q96NY9,1
Q7Z3B1,P07510,0
P49662,Q9NXV6,0
Q9BYD2,Q9BRA0,0
Q8N2M8,P35520,0
O75604,P12268,0
O43318,P45983,1
Q8WVJ2,P07357,0
P61160,O43760,0
O95393,Q96LB2,0
O14929,Q9Y696,0
P46976,O14874,0
Q68D85,P13984,0
Q9NY35,Q9UBF6,0
P46439,O75426,0
O15371,O75821,1
O43399,O43760,0
P10827,Q13352,1
Q8NB37,Q9Y3B2,0
O15269,O60907,0
Q9H257,Q8WUP2,0
O43914,O95292,0
Q9BUT9,P30626,0
Q15233,O43193,0
Q8IXB3,Q9HCI7,0
P49662,P52815,0
Q9NS23,O75084,0
Q7Z2W9,Q8TCC3,1
P08631,Q0KKI6,0
P61244,Q99583,1
P62280,Q02643,0
P06239,P08263,0
Q15907,Q8IZK6,0
O60516,O43715,0
P25800,P43358,0
O60291,Q86V81,0
Q9UNN8,Q00403,0
P30307,Q96PD4,0
Q8NBS9,Q4G0N7,0
P52435,P12273,0
P35030,Q16890,0
P30550,P01764,0
Q96K37,Q3KP66,0
P09683,Q13526,0
Q9NX08,P32297,0
P56703,Q9HB09,0
P62072,P42768,0
Q92905,P10916,0
Q9H7E2,Q9BT49,0
Q8IYX8,Q5JXX7,0
O76021,P06748,1
O43837,P35030,0
Q9BVA0,P63241,0
O75419,Q9UIL1,0
P62913,Q7Z4Q2,1
Q13546,Q14790,1
P49366,P08195,0
Q02742,P16278,0
Q96DZ1,O75449,0
Q86W74,Q8N5A5,0
Q9NZV8,Q13253,0
Q9BRA0,Q6ZMG9,0
Q9Y6N9,Q9UMX1,0
P41181,Q9Y6E7,0
O75306,O75380,1
Q96L08,P60508,0
P35625,P50281,1
P60660,P25311,0
P00441,P17693,0
Q92968,O95150,0
Q7LG56,O15269,0
Q9P1U1,Q8NA29,0
O95751,P12694,0
P56159,S6B2B6,0
Q9UNI1,P00441,0
Q96HT8,P62253,0
P28472,P48506,0
P51151,O95747,0
O00220,O00230,0
P02808,O14907,0
Q9BW83,P01909,0
O14613,P53597,0
P61073,P20366,0
P10412,Q8N8U2,1
Q8IZ07,O14613,0
P60896,Q9UFW8,0
P22304,Q7Z2G1,0
O75828,Q8IWU4,0
O43765,Q8TCZ2,1
Q06830,Q9UK55,0
P53990,P60508,0
P17735,Q96J77,0
Q15836,Q9UEU0,1
P43681,Q7L5Y6,0
Q9UPY8,O15488,0
P35232,O75426,0
Q16602,O60383,0
Q8NBI3,P59665,0
O75449,Q9C0C6,0
Q86TU7,P16278,0
P09669,Q68DU8,0
Q15758,P60174,0
O75386,O95278,0
O00628,Q9UL42,0
P51687,Q9UKR5,0
Q9Y5J3,Q03591,0
Q9NX18,Q96SD1,0
P25800,P27918,0
P48507,P43026,0
Q9H334,Q96A47,0
P12694,Q9BYC2,1
Q13573,O14732,0
O00499,Q14565,0
P08631,P55345,0
P00558,Q9UKM9,0
O75832,P01303,0
Q9Y547,P35070,0
Q6ZNE5,O75081,0
Q9H2S1,P36980,0
Q8IYX8,Q9C029,0
O75636,Q96GY3,0
P08253,Q99727,1
Q96DH6,B1AHC3,0
Q9BXA6,Q86U44,0
Q15800,Q92913,0
Q13283,P40424,0
Q9H015,Q9BV81,0
P68543,P52952,0
P01222,P51948,0
Q9NX01,Q5JTV8,0
P40933,Q8N4P2,0
P51170,Q9P2S5,0
Q01201,Q6ZNX1,0
Q9UDY4,Q7Z3B1,0
P23942,Q8N344,0
P02774,O75896,0
Q6VVB1,Q96CX2,0
Q99726,P10606,0
Q13118,Q86UA1,0
Q9BYC8,O00499,0
Q6DD88,P60880,0
P03905,Q9UHF4,0
P21453,P03886,0
Q02742,P47755,0
Q00013,Q96BP3,0
Q12918,Q01844,0
O43715,O60381,0
Q8WYQ4,P78324,0
P53990,Q6PHR2,1
Q9UNI1,Q6PJ61,0
P04075,P68363,0
Q12798,Q9NRP0,0
P68371,P11908,0
P56703,P43307,0
P61978,Q9NS91,0
P68133,Q8NFJ9,0
O14503,P13987,0
Q9HD47,P32456,0
O75636,Q96AC1,0
Q8IZP0,O95154,0
Q5JXX7,Q9Y616,0
P60468,Q9H9E1,0
O00161,H9NIM3,0
O60895,P62495,0
P22888,P09936,0
Q9BYC2,P82914,0
P48201,Q3ZCQ8,0
P52434,P52435,1
O43278,P17987,0
Q99750,P07585,0
Q92994,Q9NQX0,0
Q15527,O00757,0
P12872,Q06455,0
P46937,Q8N2K0,0
Q96LJ8,Q15828,0
Q13064,P48507,0
O43929,O75521,0
Q96LB2,O60870,0
P15884,P30988,0
Q9NX07,P05000,0
P43250,Q9NP59,0
Q13253,P49116,0
P01730,P06239,1
Q9NQ89,Q5W5X9,0
P04844,Q9Y315,0
Q9UFW8,Q9BX40,0
Q96M98,O43399,0
P29274,O43715,0
P51811,P42679,0
O95563,P29084,0
P59665,P35240,0
O14618,Q693B1,0
P01303,Q9Y572,0
Q96EZ8,Q9H4A6,0
Q15828,Q9NVC6,0
Q9Y3A6,A0A5C2G4I7,0
P51168,O75084,0
O94905,Q9UKV5,1
P01286,Q96GG9,0
Q9P0M9,P30532,0
Q6ICB4,P28676,0
Q9NX01,Q3KP66,0
Q6IPM2,Q13291,0
P17987,Q9Y2T4,1
Q9Y5U8,P04003,0
Q9GZZ1,P00338,0
P07585,P37287,0
Q96CB9,Q6UXZ3,0
O60896,Q8WXF0,0
